RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Default
0.024305835,30,0,1581.0,0.0,6,0,1,0,0,0
0.9999999,40,0,2866.0,0.0,2,0,2,0,0,0
0.0,56,0,0.0,6200.0,2,0,0,0,0,0
0.65854007,55,0,0.489714904,5541.0,6,0,1,0,0,0
0.104693763,36,0,0.297372704,4300.0,8,0,1,0,1,0
0.046740048,57,0,0.404799866,11916.0,13,0,3,0,0,0
0.057887851,56,0,0.238127698,4400.0,13,0,1,0,1,0
0.005326455,53,0,79.0,0.0,4,0,0,0,0,0
0.088809584,51,0,0.295480067,7123.0,12,0,1,0,0,0
0.021319787,64,0,0.24496788,2334.0,13,0,1,0,0,0
0.0,53,0,2719.0,0.0,5,0,1,0,0,0
0.010350125,52,0,0.258589038,3812.0,6,0,1,0,1,0
0.336596148,36,0,0.08037225,1181.0,2,0,0,0,0,0
1.011332794,52,0,10.80049875,400.0,8,0,1,0,2,0
0.0,49,0,0.62273579,1600.0,10,0,1,0,1,0
0.314685703,51,3,0.160317928,16984.0,13,0,2,1,4,1
0.149314411,36,0,0.558320373,4500.0,9,0,3,0,0,1
0.0,33,0,0.238212526,2841.0,9,0,0,0,0,0
0.281115558,69,0,0.162186181,4500.0,10,0,0,0,1,0
0.005196165,70,0,1514.0,0.0,9,0,2,0,0,0
0.133688867,49,0,0.093522183,4800.0,7,0,0,0,2,0
0.0,65,0,0.416379181,6666.0,10,0,1,0,0,0
0.578849363,48,0,0.367553674,6613.0,10,0,1,0,1,0
1.248751249,33,0,0.175120326,2700.0,3,2,0,0,0,1
0.9999999,75,0,8.0,0.0,2,0,0,0,0,0
0.569824212,40,0,0.361421689,11000.0,18,0,1,0,2,0
0.914867126,40,0,0.517037339,4900.0,7,0,1,0,1,0
0.964561473,35,4,0.305839582,4400.0,10,3,0,2,2,0
0.02731285,65,0,0.325335893,2083.0,6,0,0,0,0,0
0.035605591,81,0,0.017260735,7125.0,7,0,0,0,0,0
0.042534081,69,0,0.009690817,6500.0,4,0,0,0,1,0
0.12136536,34,0,3300.0,0.0,5,0,2,0,0,0
0.054940099,35,0,0.662152897,5833.0,10,0,2,0,2,0
0.099724251,80,0,0.008908281,11000.0,3,0,0,0,0,0
0.030513202,68,0,48.0,0.0,6,0,0,0,0,0
0.990764426,36,2,0.361340457,4117.0,4,0,0,0,1,1
0.386084012,49,0,0.166452387,11666.0,17,0,0,0,3,0
0.008287427,55,0,0.115171335,7032.0,8,0,1,0,0,0
0.058687793,35,0,0.335733141,8333.0,6,0,2,0,2,0
0.091106715,63,0,0.035418452,3500.0,5,0,0,0,0,0
0.023114333,64,0,0.513540291,9083.0,16,0,3,0,0,0
0.529411765,26,1,0.017052375,820.0,1,0,0,0,0,0
0.192722211,77,0,0.457930642,7035.0,21,0,1,0,1,0
0.9999999,32,0,0.177955511,4000.0,1,2,0,0,0,0
0.359412083,54,0,3.874422899,1082.0,22,0,1,0,0,0
0.106517279,40,0,0.263151915,8800.0,17,0,3,0,4,0
0.003938695,75,0,0.199949219,7876.0,11,0,2,0,0,0
0.520418652,36,1,0.232918082,2648.0,5,0,0,0,3,0
0.160899231,33,0,0.182363527,3333.0,13,0,0,0,0,0
0.252505361,52,0,0.442592901,6000.0,13,0,1,0,2,0
0.035670256,62,0,0.427674963,9401.0,9,0,4,0,0,0
0.046747539,60,0,1.012368584,3233.0,13,0,2,0,0,0
0.092392056,71,2,0.190062303,13000.0,7,0,1,0,0,0
0.0,76,0,272.0,0.0,6,0,0,0,0,0
0.9999999,36,0,631.0,0.0,1,0,1,0,0,0
0.016142473,76,0,0.668266347,1666.0,11,0,1,0,0,0
0.049082484,63,2,0.361938937,16441.0,12,0,1,0,1,0
1.163184115,52,0,0.319174181,4213.0,7,0,0,0,0,0
0.410946459,56,0,0.712194056,4575.0,16,0,1,0,0,0
0.476535633,33,0,0.312937413,5000.0,4,0,1,0,0,0
0.37504998,64,0,0.011195522,2500.0,4,0,0,0,0,0
0.116188171,33,0,0.043739065,4000.0,9,0,0,0,0,0
0.254548841,56,0,0.461357487,8500.0,15,0,2,0,4,0
0.013574112,60,0,0.711075819,17000.0,11,0,3,0,0,0
0.9999999,27,0,0.260763359,3274.0,3,0,0,1,2,0
0.029185402,41,0,0.336295473,3600.0,5,0,1,0,0,0
0.985092264,48,0,0.376905611,3082.0,4,0,1,0,0,0
0.011904653,69,0,1653.0,0.0,20,0,2,0,0,0
0.312877738,36,0,0.23072116,8000.0,28,0,0,0,0,0
0.714892819,34,1,0.870354941,6000.0,8,0,1,0,0,0
0.060867801,50,1,3074.0,0.0,15,0,1,0,0,0
0.073191767,54,0,0.020708083,4490.0,4,0,0,0,0,0
0.473663158,36,1,0.650674663,2000.0,8,0,0,0,0,0
0.987668722,39,5,0.691279186,5010.0,14,0,2,0,2,1
0.061214562,35,0,0.453692681,21000.0,7,0,2,0,0,0
0.475252475,38,1,0.428628549,2500.0,8,1,0,0,0,0
0.243842974,52,0,1321.0,0.0,9,0,1,0,2,0
0.621468927,24,0,0.010079194,4166.0,3,0,0,0,0,0
0.084589254,76,0,0.044093178,1201.0,8,0,0,0,0,0
0.880239982,41,0,1290.0,0.0,6,0,0,0,2,0
0.087182563,74,0,0.080495356,1291.0,6,0,0,0,0,0
0.0,57,0,0.335066493,10000.0,11,0,2,0,3,0
0.0,63,0,0.052672049,2600.0,3,0,0,0,1,0
0.0,62,0,17.0,0.0,4,0,0,0,0,0
0.659178931,39,0,0.285324697,5866.0,6,0,1,0,1,0
0.471803323,60,0,0.365787835,9633.0,12,0,1,0,1,0
0.224822486,68,0,2284.0,0.0,6,0,2,0,0,0
0.249922521,63,2,0.254313231,19416.0,18,0,2,0,1,0
0.0,55,0,0.369192131,7166.0,7,0,3,0,1,0
0.901509849,33,1,0.128132981,23100.0,8,1,1,0,0,0
0.048540543,55,1,0.215576215,5700.0,9,0,1,0,0,0
0.082452074,57,0,0.89117395,3500.0,12,0,1,0,1,0
0.9999999,65,0,0.0,615.0,3,0,0,0,0,0
0.14060251,56,0,0.049700447,11850.0,11,0,0,0,2,0
0.357285429,25,0,0.001723544,2900.0,1,0,0,0,0,0
0.0,32,0,0.44187375,3500.0,5,0,1,0,2,1
0.072377744,48,0,0.399050079,12000.0,9,0,2,0,0,0
0.228591229,38,1,0.181233062,2951.0,4,0,0,0,0,0
0.0,59,1,0.531464095,7881.0,8,2,1,0,0,0
0.9999999,32,0,0.132716821,4000.0,1,0,0,0,1,0
0.015293506,50,0,0.372513562,1105.0,13,0,0,0,0,0
0.059183801,26,0,0.067061144,1520.0,7,0,0,0,0,0
0.211859605,55,0,0.128716003,6323.0,8,0,0,0,1,0
0.014688043,82,0,13.0,0.0,4,0,0,0,0,0
0.019415751,62,0,1203.0,0.0,9,0,1,0,0,0
0.012236873,46,0,1189.0,0.0,6,0,1,0,0,0
0.917428326,66,1,2410.0,0.0,7,1,2,0,0,0
0.00054943,59,0,0.0,2236.0,4,0,0,0,0,0
0.004680652,29,0,0.057388522,5000.0,4,0,0,0,0,0
0.4275909,39,0,0.342354782,10862.0,14,1,2,0,0,0
0.982477859,36,0,0.508163945,3000.0,3,0,1,0,0,0
0.083486086,71,0,0.170705631,5611.0,4,0,1,0,0,0
1.008506531,58,3,3265.0,0.0,20,0,0,1,0,1
0.537596973,68,0,1591.0,0.0,8,0,1,0,0,0
0.994428754,42,0,2336.0,0.0,11,0,2,0,3,0
0.556142972,58,0,0.177274242,3000.0,2,0,0,0,0,0
0.031593681,33,0,523.0,0.0,3,0,0,0,0,0
0.002965614,29,0,0.515939338,3230.0,8,0,1,0,0,0
0.020390558,79,0,0.225861336,2350.0,5,0,0,0,0,0
0.04564894,27,0,0.274952015,4167.0,21,0,1,0,0,0
0.160226787,31,0,0.356018715,2350.0,5,0,0,0,0,0
0.067400749,26,0,0.166517857,4479.0,10,0,0,0,0,0
0.134374585,63,0,111.0,0.0,2,0,0,0,0,0
0.9999999,40,0,11.0,0.0,0,0,0,0,0,0
0.013218661,57,0,0.085321957,7500.0,10,0,1,0,0,0
0.000358843,54,0,0.720069983,4000.0,11,0,0,0,0,0
0.975146408,33,0,0.332280979,3800.0,4,0,0,0,2,0
0.682708972,41,4,0.38708711,13350.0,8,0,4,0,1,0
0.013105862,76,0,736.0,0.0,15,0,1,0,0,0
0.0,87,0,2.0,0.0,2,0,0,0,0,0
0.0,46,0,0.107878122,3642.0,11,0,0,0,4,0
0.013375668,82,0,0.002606106,8057.0,7,0,0,0,0,0
0.19877594,83,0,0.217065334,2800.0,9,0,0,0,0,0
0.053596215,86,0,68.0,0.0,6,0,0,0,1,0
0.178964154,56,0,0.552930754,6772.0,6,0,1,0,1,0
0.0,90,0,0.0,0.0,3,0,0,0,0,0
0.003550639,73,0,415.0,0.0,11,0,0,0,0,0
0.158100266,45,2,0.475322703,3950.0,19,0,1,0,1,0
0.0,31,0,0.432783608,2000.0,9,0,1,0,0,0
0.48268786,30,0,0.264841895,8000.0,9,0,2,1,1,0
0.524915836,32,0,969.0,0.0,6,0,0,0,0,0
0.335445712,40,0,0.344679838,4200.0,6,0,2,1,0,0
0.235225157,37,0,0.335036659,4500.0,5,0,1,0,1,0
0.0,28,0,852.0,0.0,3,0,0,0,0,0
0.001901275,69,0,0.0,5455.0,6,0,0,0,0,0
0.107720423,47,0,0.216280839,9200.0,12,0,3,0,2,0
0.01339933,71,0,0.01283697,2336.0,3,0,0,0,1,0
0.064097861,56,0,1387.0,0.0,11,0,1,0,0,0
0.292567833,64,0,2231.0,0.0,5,0,1,0,0,0
0.157137145,59,0,0.264911696,3000.0,8,0,0,0,1,0
0.042202964,28,0,0.286158631,4500.0,6,0,1,0,0,0
0.835311508,31,1,0.332527053,7854.0,9,0,1,0,0,0
0.037477248,37,0,0.079193665,8333.0,9,0,0,0,0,0
0.328684508,51,0,1874.0,0.0,6,0,1,0,0,0
0.028083912,50,0,0.380976732,3910.0,20,0,0,0,3,0
0.003888457,74,0,4.0,0.0,3,0,0,0,0,0
0.778719498,81,0,0.53801306,4287.0,11,0,2,0,0,1
0.0,58,0,0.411084131,7000.0,10,0,2,0,1,0
0.054449206,87,0,19.0,0.0,1,0,0,0,0,0
0.173784093,55,0,0.196142489,15916.0,14,0,3,0,0,0
0.717853471,67,0,3174.0,0.0,15,0,3,0,0,0
0.128419662,59,0,0.226433961,11000.0,10,0,1,0,0,0
0.000237284,64,0,0.427787663,6743.0,10,0,1,0,0,0
0.086492476,64,0,0.074734316,5833.0,8,0,1,0,1,0
0.222472191,30,0,0.589815683,3200.0,4,0,1,0,0,0
0.035754761,79,0,0.00829363,5666.0,5,0,0,0,1,0
0.003986049,81,0,0.207164676,3600.0,10,0,1,0,0,0
0.093741762,41,2,0.718171926,3675.0,10,0,3,0,2,0
0.105969699,55,0,3063.0,0.0,8,0,1,0,0,0
0.041411471,45,0,0.008456176,8750.0,3,0,0,0,3,0
0.223055966,44,0,0.430297475,12000.0,13,0,2,0,3,0
0.452864285,49,0,0.330947228,6006.0,10,0,1,0,1,0
0.016031741,74,0,1202.0,0.0,4,0,1,0,0,0
0.9999999,26,0,0.137820513,1871.0,1,0,0,0,0,0
0.15189171,59,0,0.301074556,15075.0,13,0,2,0,0,0
0.075168462,48,0,1421.0,0.0,3,0,1,0,0,0
0.515975688,28,0,0.679853795,4650.0,14,0,1,0,0,0
0.108983159,53,0,0.31035201,4800.0,10,0,1,0,0,0
0.165720783,68,0,0.311916978,8575.0,10,0,1,0,0,0
0.194625748,31,1,0.283571758,4333.0,20,0,0,0,0,0
0.958820874,56,0,0.236573549,9700.0,12,0,1,0,1,0
0.011505437,52,0,0.274253271,4050.0,9,0,1,0,0,0
0.819115784,54,0,0.528381219,2853.0,7,0,1,0,0,0
0.0,39,0,0.551779288,2500.0,7,0,2,0,0,0
0.667833042,60,0,81.0,0.0,2,0,0,0,0,0
0.3882572,45,0,1.112942122,4975.0,13,0,4,0,1,0
2.258964143,33,2,0.032483758,2000.0,1,1,0,0,2,0
0.013767118,64,0,2004.0,0.0,10,0,2,0,0,0
0.037379559,37,0,0.333851794,9000.0,11,0,2,0,0,0
0.106475741,32,0,0.802308265,2685.0,5,0,1,0,1,0
0.003735788,39,0,0.459166466,4150.0,10,0,2,0,0,0
0.196960608,40,0,0.006959443,4166.0,1,0,0,0,0,0
0.9999999,36,0,0.194963754,2620.0,3,0,0,0,0,0
0.288592785,51,0,0.226213976,10131.0,4,0,2,0,3,0
0.197440895,36,0,777.0,0.0,3,0,1,0,0,0
1.362141746,73,1,274.0,0.0,2,3,0,1,0,1
0.514353049,39,0,0.984408835,2308.0,15,0,1,0,1,1
0.00069993,83,0,0.0,10500.0,4,0,0,0,0,0
0.822400231,63,0,0.515793683,2500.0,12,0,0,0,0,0
0.222506167,59,0,0.271467415,11400.0,9,0,2,0,0,0
0.028775625,44,0,0.137224283,5122.0,4,0,0,0,0,0
0.477367751,36,0,0.339874121,2700.0,6,0,0,0,0,0
0.018538176,74,0,1184.0,0.0,8,0,1,0,0,0
0.610408703,41,1,0.064417178,2933.0,7,0,0,0,2,0
0.156645781,45,1,0.560214893,6700.0,8,0,2,0,2,0
0.526201662,54,4,0.343546258,25000.0,9,0,3,0,1,0
0.03737868,76,1,0.372787227,2880.0,8,0,1,0,0,0
0.163750645,65,0,0.266873313,10000.0,13,0,1,0,0,0
0.086382723,38,0,2615.0,0.0,6,0,1,0,0,0
0.9999999,47,0,0.370691923,3800.0,6,0,0,0,1,0
0.029132576,68,0,0.008222093,10337.0,10,0,1,0,1,0
0.153646677,34,0,1.220066377,3916.0,7,0,2,0,0,0
0.913773615,55,2,0.881655429,4300.0,17,0,2,0,1,1
0.072587125,29,0,0.046662778,12000.0,15,0,0,0,0,0
0.0,35,0,0.0,1500.0,3,0,0,0,0,0
0.133613717,43,1,0.421048246,12000.0,14,0,3,1,2,0
0.001905482,37,0,2.694610778,500.0,11,0,2,0,2,0
0.03452873,55,0,0.514162132,7166.0,7,0,2,0,1,0
0.010441271,72,0,692.0,0.0,7,0,0,0,0,0
0.0,80,1,1589.0,0.0,8,0,1,0,0,0
0.001882242,50,0,1.317473011,2500.0,9,0,2,0,1,0
0.015644567,77,0,24.0,0.0,5,0,0,0,0,0
0.630901661,73,0,0.047400612,4577.0,3,0,0,0,0,0
0.0,52,0,0.257757365,8926.0,11,0,1,0,2,0
0.055228298,48,0,0.146276596,12407.0,5,0,1,0,0,0
0.946508915,44,0,0.148162041,2665.0,5,0,0,0,1,0
0.833594158,44,0,178.0,0.0,9,0,0,0,0,0
0.030327811,70,0,1934.0,0.0,11,0,2,0,0,0
0.194273425,53,0,817.0,0.0,13,0,0,0,3,0
0.0,70,0,0.0,3500.0,6,0,0,0,0,0
0.205655719,36,0,2082.0,0.0,13,0,2,0,0,0
0.235752849,63,0,724.0,0.0,3,0,0,0,0,0
0.029878794,50,0,0.318734063,13333.0,11,0,3,0,1,0
0.154955579,62,1,2446.0,0.0,4,1,1,0,0,0
0.061439281,58,0,0.498692509,6500.0,19,0,4,0,1,0
0.527904017,67,0,486.0,0.0,4,0,1,0,0,0
0.077910174,82,0,162.0,0.0,2,0,0,0,0,0
0.256314605,58,3,1.511162946,3000.0,24,0,2,0,0,0
0.0,41,0,0.346902339,5600.0,4,0,1,0,0,0
0.066113797,63,0,0.621679828,9750.0,24,0,2,0,2,0
0.041992219,32,0,85.0,0.0,7,0,0,0,0,0
0.212785199,37,1,106.2727273,21.0,6,0,2,0,4,0
0.951209758,36,0,0.061445262,2310.0,2,0,0,0,2,0
0.0,26,0,346.0,0.0,8,0,0,0,0,0
0.019327552,80,0,0.180763847,5000.0,11,0,0,0,0,0
0.878245498,40,0,0.18141723,3400.0,5,0,0,0,1,1
0.066928871,35,0,0.611050027,3637.0,5,0,1,0,2,0
0.110327321,52,0,0.313439924,6316.0,16,0,2,0,1,0
0.691722293,78,0,0.691183331,6430.0,6,0,2,0,0,0
0.275946359,57,1,0.283411686,13400.0,10,0,1,0,0,0
0.037454421,57,0,0.355043926,3300.0,17,0,1,0,0,0
0.357684244,32,1,710.0,0.0,6,0,0,0,0,0
0.9999999,60,1,10.17127624,3000.0,4,0,1,1,0,0
0.352989385,59,1,0.43955635,13433.0,18,0,2,0,2,0
0.666948696,56,0,0.185055253,5700.0,7,0,0,0,0,0
0.181442474,32,0,0.067877957,8750.0,2,0,0,0,0,0
0.863213679,29,0,0.102670277,18836.0,4,0,1,0,2,0
0.093632815,68,0,0.306846806,4366.0,6,0,2,0,0,0
0.0,50,0,0.0,6250.0,4,0,0,0,0,0
0.479013137,36,0,0.531659631,4500.0,14,0,1,0,2,0
0.02403549,63,0,19.0,0.0,2,0,0,0,0,0
0.9999999,42,0,0.217236784,2250.0,1,0,0,0,2,0
0.9999999,31,0,0.047961631,3335.0,2,0,0,1,4,0
0.003957859,52,0,2574.0,0.0,11,0,1,0,2,0
0.408690635,46,0,1.055195584,4166.0,12,0,2,0,0,0
0.897369039,57,0,2910.0,0.0,16,0,0,0,0,0
0.017558727,47,0,0.53540175,2513.0,10,1,1,0,0,1
0.115428519,41,0,0.278969295,6480.0,12,1,1,1,0,0
0.004384128,36,0,0.637788225,4466.0,11,0,1,0,1,0
0.383952208,35,0,0.498566762,15000.0,18,0,2,0,0,0
0.039609476,50,0,1132.0,0.0,13,0,0,0,0,0
0.9999999,32,0,0.178302196,3050.0,1,0,0,1,2,0
0.9999999,38,1,0.134071341,6503.0,1,0,0,0,3,0
0.224507069,58,0,1068.0,0.0,8,0,1,0,0,0
0.643133922,47,0,0.158997955,7823.0,3,0,0,0,0,0
0.149037887,44,0,0.288725647,3130.0,8,0,1,0,1,0
0.546513871,35,0,0.93824256,8500.0,17,0,4,0,2,1
0.546015655,39,0,0.407318536,5000.0,8,0,1,0,0,0
0.14938018,54,1,0.428758481,8400.0,14,0,1,0,1,0
0.135083219,58,0,0.065139307,10300.0,7,0,0,0,2,0
0.016221174,65,0,0.194925029,2600.0,9,0,2,0,3,0
0.068038735,55,0,2.496503497,1000.0,6,0,1,0,2,0
0.038660566,71,0,0.308086489,8000.0,7,0,1,0,0,0
0.9999999,27,0,0.153061224,2253.0,3,0,0,0,0,0
0.391214634,39,1,0.287181335,11100.0,8,0,2,0,2,0
0.377915278,51,0,0.061148228,8830.0,5,0,0,0,1,0
0.098407733,47,0,0.069744476,8100.0,6,0,0,0,2,0
0.039686202,46,0,7.0,0.0,6,0,0,0,1,0
0.829560586,34,1,0.248187953,4000.0,6,0,1,0,2,1
0.631259134,39,0,0.273340433,2816.0,7,0,0,0,0,0
0.034384238,84,0,51.0,0.0,10,0,0,0,0,0
0.054537616,53,0,0.266824339,4650.0,10,0,1,0,0,0
0.50009998,34,0,0.211071821,8200.0,3,0,1,0,0,0
0.112820211,81,0,0.312868713,10000.0,6,0,1,0,0,0
0.012538557,63,0,0.38510101,2375.0,12,0,2,0,0,0
0.996101804,43,0,2.579171742,1641.0,9,0,2,0,3,0
0.232226657,59,6,6.094452774,2000.0,16,2,1,2,1,1
0.048037041,30,0,2235.0,0.0,5,0,1,0,0,0
0.022135842,48,0,0.003547815,6200.0,2,0,0,0,1,0
0.101790219,63,0,0.042235495,2343.0,5,0,0,0,0,0
0.323481841,26,0,262.0,0.0,3,0,0,0,0,0
0.022420519,72,0,1004.0,0.0,6,0,1,0,0,0
0.002349883,66,0,0.39184953,5103.0,5,0,2,0,0,0
0.1925349,38,0,0.225741941,12500.0,12,0,2,0,0,0
0.251804415,66,0,0.611755298,2500.0,7,0,1,0,0,0
0.088911089,35,0,0.000526177,3800.0,3,0,0,0,0,0
0.987743331,50,0,0.4474,9999.0,13,0,2,0,0,0
0.9999999,68,1,0.0,0.0,0,1,0,0,0,0
0.218991588,54,0,0.586137954,3000.0,13,0,1,0,0,0
0.0,45,0,0.365016502,7574.0,10,0,2,0,1,0
0.002072256,58,0,0.210742857,8749.0,12,0,2,0,0,0
0.788340389,43,0,0.099845092,7100.0,3,0,0,0,1,0
0.034754891,73,0,1627.0,0.0,12,0,2,0,0,0
0.0,43,0,0.281729338,15450.0,10,0,2,0,5,0
0.148225606,63,0,1313.0,0.0,11,0,2,0,0,0
0.179110121,41,0,0.27491843,9500.0,10,1,1,0,2,0
0.012987013,22,0,0.0,0.0,2,0,0,0,0,0
0.247135843,34,0,0.090524087,5666.0,3,0,0,0,1,0
0.9999999,43,0,0.129623459,3000.0,1,0,0,0,0,0
0.0,87,0,0.067381539,6900.0,4,0,0,0,1,0
0.9999999,66,0,0.229471417,11142.0,6,0,1,0,0,0
0.096113878,41,0,0.224395714,8025.0,10,0,0,0,4,0
0.0,37,0,0.372395469,7150.0,3,0,2,0,2,0
0.275326535,66,1,0.38317757,5884.0,17,0,1,0,0,0
0.595112469,33,0,0.378525482,2020.0,3,0,0,0,0,0
0.026147183,67,0,0.329780147,1500.0,7,0,1,0,0,0
0.328303003,59,1,0.480057771,9000.0,9,0,2,0,0,0
0.572324438,50,0,1.052171197,3200.0,12,0,1,0,3,0
0.966275454,37,0,0.683523654,4290.0,8,0,1,0,2,0
0.075327056,62,0,0.071378477,12832.0,7,0,1,0,0,0
0.011073664,52,0,0.012372578,12850.0,4,0,0,0,3,0
0.960431398,63,0,0.31506036,5052.0,3,0,1,0,1,0
0.123471362,63,0,0.364188164,2635.0,6,0,1,0,1,0
0.127493625,64,0,0.09438021,14875.0,6,0,2,0,1,0
0.087910156,54,0,0.520623969,20000.0,8,0,3,0,2,0
0.009917446,64,0,0.447430975,5468.0,12,0,2,0,0,0
0.9999999,37,0,0.377631696,11256.0,11,0,2,0,1,0
0.135042385,71,0,0.017903057,10500.0,14,0,0,0,0,0
0.007999878,65,0,15.0,0.0,13,0,0,0,0,0
0.099190841,57,0,0.604398743,3500.0,9,0,2,0,0,0
0.044225262,39,0,1776.0,0.0,4,0,2,0,0,0
0.125014705,66,2,0.404638145,2500.0,4,0,1,0,0,0
0.004104171,55,1,1.0,0.0,5,0,0,1,0,0
0.267352626,72,0,0.426685865,4166.0,10,0,2,0,0,0
0.163836164,53,1,0.092762895,2500.0,5,0,0,0,0,0
0.9999999,70,0,0.0,0.0,1,0,0,0,0,0
0.428382755,36,0,0.2706115,6573.0,12,0,1,0,0,0
0.089146989,45,1,0.25974805,5000.0,7,0,2,0,0,0
0.612030682,74,2,0.76967187,3138.0,10,1,2,0,0,0
0.0,48,0,0.05692407,10838.0,4,0,0,0,1,0
0.801764544,35,1,0.430314406,2130.0,5,0,0,1,2,0
0.0,46,0,0.450288902,5018.0,9,0,1,0,0,0
0.901795412,47,1,0.52674524,3308.0,6,0,1,0,3,0
0.0,70,0,0.252527295,4945.0,9,0,1,0,0,0
0.390088472,39,0,0.326036484,3014.0,6,0,0,0,0,0
0.007353556,80,0,0.29991431,3500.0,16,0,0,0,1,0
0.9999999,38,1,17.0,0.0,1,0,0,0,0,0
0.39142696,58,2,0.384779992,7476.0,6,0,2,0,0,0
0.954449046,55,5,773.0,0.0,7,1,0,3,0,1
0.804681521,43,0,0.533815481,10231.0,12,0,2,0,4,0
0.28910532,55,0,0.939430965,5728.0,17,0,3,0,0,0
0.003157687,32,0,1.0,0.0,1,0,0,0,0,0
0.81054584,57,2,1.141452126,3456.0,29,0,1,1,1,1
0.0,45,1,0.012529992,3750.0,8,0,0,0,3,0
0.0,53,0,0.460725507,3500.0,7,1,1,1,0,0
0.17988008,23,0,0.003127443,2557.0,2,0,0,0,0,0
0.941447055,54,0,1.843949701,4850.0,15,0,4,0,1,0
0.023237542,58,0,0.812428571,6999.0,19,0,3,0,1,0
0.01718597,48,0,0.348886815,7500.0,8,0,3,0,2,0
0.506995336,29,0,0.5029988,2500.0,6,0,1,1,0,0
0.247597087,56,0,0.702749471,5200.0,8,0,1,0,2,0
0.321934593,44,0,1383.0,0.0,7,0,2,0,1,0
0.902797114,45,3,2788.0,0.0,8,2,1,2,0,1
0.099482078,44,0,0.431368631,5004.0,7,0,1,0,3,0
0.418397882,58,0,0.414148447,7180.0,14,0,2,0,0,0
0.537344212,57,0,0.627822789,5800.0,19,0,1,0,0,0
0.002776037,55,0,0.37584925,7800.0,11,0,2,0,1,0
0.9999999,82,0,0.0,1400.0,0,0,0,0,0,0
0.9999999,71,1,0.313816494,2800.0,2,0,1,1,0,1
0.317047101,65,0,0.173402868,2300.0,14,0,0,0,0,0
0.100578252,69,0,2209.0,0.0,11,0,2,0,2,0
0.109278443,54,0,1370.0,0.0,5,0,1,0,0,0
0.186223251,58,1,0.251769464,8900.0,11,0,1,0,3,0
0.809765043,64,0,0.476433476,10777.0,11,0,1,0,0,0
0.126458612,60,0,263.0,0.0,7,0,0,0,0,0
0.281812558,79,1,0.304637654,10500.0,16,0,2,0,1,0
0.058309113,70,0,0.723310676,2500.0,12,0,2,0,0,0
0.087649402,27,0,0.009995457,2200.0,2,0,0,1,1,1
0.099272518,58,0,0.034020012,8494.0,3,0,0,0,3,0
0.201132761,65,0,0.248417722,7583.0,9,0,2,0,0,0
0.0,48,0,0.31834083,2000.0,5,0,0,0,1,0
0.963614554,46,0,0.224283305,3557.0,5,1,1,0,3,0
0.027130865,43,0,0.256738293,8050.0,6,0,1,0,1,0
0.081312065,65,1,315.0,0.0,6,0,0,0,0,0
0.19129696,70,0,0.213109877,10083.0,15,0,1,0,0,0
0.1031864,75,0,0.136302675,14166.0,5,0,2,0,0,0
0.9999999,50,0,0.914857386,2348.0,5,0,1,0,0,0
0.030586236,36,1,0.310935893,2916.0,5,0,0,0,2,0
0.041084962,64,0,0.264227981,12000.0,8,0,1,0,0,0
0.0,36,0,0.157678245,4375.0,7,0,0,0,2,1
0.9999999,68,0,0.196745562,1351.0,3,0,0,0,0,0
0.9999999,59,0,0.020359935,5500.0,1,0,0,0,1,0
0.0,37,1,1898.0,0.0,3,0,1,0,0,0
0.028200734,56,0,0.084599116,5200.0,10,0,1,0,0,0
0.076703026,41,0,0.388436652,4790.0,14,0,2,0,0,0
0.0,53,0,0.0,3000.0,2,0,0,0,1,0
0.019391297,68,0,0.064577141,3700.0,9,0,0,0,1,0
0.149113358,68,0,0.699205217,4906.0,8,0,2,0,0,0
0.726759759,55,0,0.65170345,9333.0,9,0,3,0,2,0
0.51835032,73,0,0.685146095,9000.0,13,0,2,0,0,0
0.142122933,54,0,2859.0,0.0,18,0,3,0,1,0
0.058416154,29,0,0.299711296,5541.0,10,0,0,0,0,0
0.006556256,88,0,6.0,0.0,7,0,0,0,0,0
0.062081558,28,0,0.012387188,5650.0,6,0,0,0,0,0
0.9999999,27,0,0.014697237,1700.0,0,0,0,0,1,0
0.065421016,56,1,0.238432226,1836.0,9,0,0,0,0,0
0.901408451,27,0,0.15104398,2250.0,5,0,0,0,0,0
0.392192869,43,0,0.150205533,9000.0,8,0,0,0,2,0
0.507497501,68,0,0.012468828,3608.0,3,0,0,0,0,0
0.0,37,0,1.687366167,1400.0,8,0,2,0,0,0
0.9999999,60,1,0.540617473,4566.0,2,0,1,1,0,1
0.016118843,38,0,0.1247501,2500.0,12,0,0,0,1,0
0.9999999,64,0,423.0,0.0,2,0,0,0,0,0
0.361682297,41,0,0.19675058,5600.0,9,0,0,0,2,0
0.811623025,33,1,0.439755691,1800.0,8,0,0,0,4,0
0.213456163,64,0,0.735554618,2370.0,9,0,2,0,0,0
0.040253329,54,0,0.401668012,7433.0,12,0,1,0,2,0
0.443626281,53,0,0.253686578,4000.0,6,0,0,0,1,0
0.05575925,62,0,0.014802119,6417.0,6,0,0,0,0,0
0.696495633,46,0,0.276620563,6000.0,10,0,0,0,1,0
